Time	zen	dw_solar	G_pers	Ics	G_psm	G_nam
2015-01-20 09:00:00	142.067	0	0	0	0	NA
2015-01-20 10:00:00	131.906	0	0	0	0	NA
2015-01-20 11:00:00	121.177	0	0	0	0	NA
2015-01-20 12:00:00	110.386	0	0	0	0	NA
2015-01-20 13:00:00	99.873	0	0	0	0	NA
2015-01-20 14:00:00	89.751	0.675	13.743	12.032	0	NA
2015-01-20 15:00:00	80.876	23.242	65.915	128.953	26	NA
2015-01-20 16:00:00	73.336	67.622	94.593	267.716	80	NA
2015-01-20 17:00:00	67.678	115.167	130.003	376.576	178	NA
2015-01-20 18:00:00	64.467	109.785	161.983	437.874	237	NA
2015-01-20 19:00:00	64.092	117.127	351.96	444.993	81	NA
2015-01-20 20:00:00	66.602	86.307	392.613	397.236	149	NA
2015-01-20 21:00:00	71.683	83.373	288.508	299.546	37	NA
2015-01-20 22:00:00	78.799	92.493	151.588	165.452	16	NA
2015-01-20 23:00:00	87.301	13.773	23.848	31.763	2	NA
2015-01-21 00:00:00	97.257	0	0	0	0	NA
2015-01-21 01:00:00	107.644	0	0	0	0	NA
2015-01-21 02:00:00	118.385	0	0	0	0	NA
2015-01-21 03:00:00	129.154	0	0	0	0	NA
2015-01-21 04:00:00	139.501	0	0	0	0	NA
2015-01-21 05:00:00	148.595	0	0	0	0	NA
2015-01-21 06:00:00	154.732	0	0	0	0	NA
2015-01-21 07:00:00	155.511	0	0	0	0	NA
2015-01-21 08:00:00	150.512	0	0	0	0	NA
2015-01-21 09:00:00	141.952	0	0	0	0	NA
2015-01-21 10:00:00	131.812	0	0	0	0	NA
2015-01-21 11:00:00	121.089	0	0	0	0	NA
2015-01-21 12:00:00	110.294	0	0	0	0	NA
2015-01-21 13:00:00	99.773	0	0	0	0	NA
2015-01-21 14:00:00	89.63	6.462	0.675	12.845	0	NA
2015-01-21 15:00:00	80.74	58.09	23.242	131.281	18	NA
2015-01-21 16:00:00	73.175	121.052	67.622	270.82	54	NA
2015-01-21 17:00:00	67.491	179.732	115.167	380.183	173	NA
2015-01-21 18:00:00	64.258	232.803	109.785	441.874	94	NA
2015-01-21 19:00:00	63.866	245.21	117.127	449.277	273	NA
2015-01-21 20:00:00	66.371	132.652	86.307	401.675	154	NA
2015-01-21 21:00:00	71.456	90.777	83.373	303.954	46	NA
2015-01-21 22:00:00	78.581	55.393	92.493	169.432	126	NA
2015-01-21 23:00:00	87.09	19.547	13.773	33.999	22	NA
2015-01-22 00:00:00	97.055	0	0	0	0	NA
2015-01-22 01:00:00	107.447	0	0	0	0	NA
2015-01-22 02:00:00	118.191	0	0	0	0	NA
2015-01-22 03:00:00	128.958	0	0	0	0	NA
2015-01-22 04:00:00	139.296	0	0	0	0	NA
2015-01-22 05:00:00	148.375	0	0	0	0	NA
2015-01-22 06:00:00	154.5	0	0	0	0	NA
2015-01-22 07:00:00	155.303	0	0	0	0	NA
2015-01-22 08:00:00	150.353	0	0	0	0	NA
2015-01-22 09:00:00	141.832	0	0	0	0	NA
2015-01-22 10:00:00	131.711	0	0	0	0	NA
2015-01-22 11:00:00	120.993	0	0	0	0	NA
2015-01-22 12:00:00	110.198	0	0	0	0	NA
2015-01-22 13:00:00	99.665	0	0	0	0	NA
2015-01-22 14:00:00	89.502	8.695	6.462	13.723	0	NA
2015-01-22 15:00:00	80.599	128.685	58.09	133.73	141	NA
2015-01-22 16:00:00	73.008	278.917	121.052	274.052	293	NA
2015-01-22 17:00:00	67.298	388.848	179.732	383.916	411	NA
2015-01-22 18:00:00	64.041	416.043	232.803	445.991	475	NA
2015-01-22 19:00:00	63.636	482.125	245.21	453.668	485	NA
2015-01-22 20:00:00	66.136	420.023	132.652	406.208	435	NA
2015-01-22 21:00:00	71.224	316.863	90.777	308.445	332	NA
2015-01-22 22:00:00	78.359	167	55.393	173.495	188	NA
2015-01-22 23:00:00	86.879	26.633	19.547	36.335	36	NA
2015-01-23 00:00:00	96.85	0	0	0	0	0
2015-01-23 01:00:00	107.249	0	0	0	0	0
2015-01-23 02:00:00	117.996	0	0	0	0	0
2015-01-23 03:00:00	128.76	0	0	0	0	0
2015-01-23 04:00:00	139.089	0	0	0	0	0
2015-01-23 05:00:00	148.15	0	0	0	0	0
2015-01-23 06:00:00	154.263	0	0	0	0	0
2015-01-23 07:00:00	155.087	0	0	0	0	0
2015-01-23 08:00:00	150.186	0	0	0	0	0
2015-01-23 09:00:00	141.704	0	0	0	0	0
2015-01-23 10:00:00	131.603	0	0	0	0	0
2015-01-23 11:00:00	120.893	0	0	0	0	0
2015-01-23 12:00:00	110.092	0	0	0	0	0
2015-01-23 13:00:00	99.551	0	0	0	0	0
2015-01-23 14:00:00	89.368	4.908	8.695	14.662	0	3
2015-01-23 15:00:00	80.449	40.917	128.685	136.303	112	129.625
2015-01-23 16:00:00	72.834	195.29	278.917	277.411	138	281.875
2015-01-23 17:00:00	67.098	313.73	388.848	387.772	182	399.125
2015-01-23 18:00:00	63.819	418.567	416.043	450.223	454	461.5
2015-01-23 19:00:00	63.398	456.603	482.125	458.163	464	467.035
2015-01-23 20:00:00	65.895	408.852	420.023	410.833	418	418.5
2015-01-23 21:00:00	70.988	308.058	316.863	313.017	320	306.875
2015-01-23 22:00:00	78.133	169.202	167	177.635	182	155
2015-01-23 23:00:00	86.652	32.802	26.633	38.788	37	24
2015-01-24 00:00:00	96.643	0	0	0	0	0
2015-01-24 01:00:00	107.049	0	0	0	0	0
2015-01-24 02:00:00	117.798	0	0	0	0	0
2015-01-24 03:00:00	128.56	0	0	0	0	0
2015-01-24 04:00:00	138.878	0	0	0	0	0
2015-01-24 05:00:00	147.922	0	0	0	0	0
2015-01-24 06:00:00	154.022	0	0	0	0	0
2015-01-24 07:00:00	154.865	0	0	0	0	0
2015-01-24 08:00:00	150.013	0	0	0	0	0
2015-01-24 09:00:00	141.569	0	0	0	0	0
2015-01-24 10:00:00	131.488	0	0	0	0	0
2015-01-24 11:00:00	120.784	0	0	0	0	0
2015-01-24 12:00:00	109.982	0	0	0	0	0
2015-01-24 13:00:00	99.431	0	0	0	0	0
2015-01-24 14:00:00	89.241	19.493	4.908	15.67	0	3.75
2015-01-24 15:00:00	80.295	122.142	40.917	138.999	105	95.75
2015-01-24 16:00:00	72.654	236.408	195.29	280.896	211	203.625
2015-01-24 17:00:00	66.892	254.333	313.73	391.75	220	264.375
2015-01-24 18:00:00	63.59	166.953	418.567	454.566	229	431.75
2015-01-24 19:00:00	63.157	206.695	456.603	462.761	304	415.472
2015-01-24 20:00:00	65.65	164.525	408.852	415.55	153	346.375
2015-01-24 21:00:00	70.749	118.418	308.058	317.67	247	197.875
2015-01-24 22:00:00	77.905	42.967	169.202	181.852	137	86.375
2015-01-24 23:00:00	86.435	10.547	32.802	41.342	27	15.75
2015-01-25 00:00:00	96.434	0	0	0	0	0
2015-01-25 01:00:00	106.847	0	0	0	0	0
2015-01-25 02:00:00	117.599	0	0	0	0	0
2015-01-25 03:00:00	128.358	0	0	0	0	0
2015-01-25 04:00:00	138.665	0	0	0	0	0
2015-01-25 05:00:00	147.69	0	0	0	0	0
2015-01-25 06:00:00	153.775	0	0	0	0	0
2015-01-25 07:00:00	154.637	0	0	0	0	0
2015-01-25 08:00:00	149.831	0	0	0	0	0
2015-01-25 09:00:00	141.426	0	0	0	0	0
2015-01-25 10:00:00	131.367	0	0	0	0	0
2015-01-25 11:00:00	120.67	0	0	0	0	0
2015-01-25 12:00:00	109.865	0	0	0	0	0
2015-01-25 13:00:00	99.305	0	0	0	0	0
2015-01-25 14:00:00	89.096	3.117	19.493	16.753	0	4.375
2015-01-25 15:00:00	80.133	53.902	122.142	141.819	26	86
2015-01-25 16:00:00	72.467	118.772	236.408	284.507	54	203.25
2015-01-25 17:00:00	66.679	224.535	254.333	395.845	76	328.125
2015-01-25 18:00:00	63.357	235.342	166.953	459.02	131	342
2015-01-25 19:00:00	62.909	278.625	206.695	467.454	133	332.037
2015-01-25 20:00:00	65.4	115.617	164.525	420.351	152	284.875
2015-01-25 21:00:00	70.505	73.787	118.418	322.397	169	191.625
2015-01-25 22:00:00	77.673	53.387	42.967	186.145	95	102.5
2015-01-25 23:00:00	86.216	14.54	10.547	44.016	21	22.625
2015-01-26 00:00:00	96.223	0	0	0	0	0
2015-01-26 01:00:00	106.643	0	0	0	0	0
2015-01-26 02:00:00	117.398	0	0	0	0	0
2015-01-26 03:00:00	128.153	0	0	0	0	0
2015-01-26 04:00:00	138.45	0	0	0	0	0
2015-01-26 05:00:00	147.456	0	0	0	0	0
2015-01-26 06:00:00	153.524	0	0	0	0	0
2015-01-26 07:00:00	154.401	0	0	0	0	0
2015-01-26 08:00:00	149.641	0	0	0	0	0
2015-01-26 09:00:00	141.276	0	0	0	0	0
2015-01-26 10:00:00	131.238	0	0	0	0	0
2015-01-26 11:00:00	120.549	0	0	0	0	0
2015-01-26 12:00:00	109.743	0	0	0	0	0
2015-01-26 13:00:00	99.172	0	0	0	0	0
2015-01-26 14:00:00	88.945	10.14	3.117	17.913	0	5.75
2015-01-26 15:00:00	79.967	134.03	53.902	144.763	148	102.375
2015-01-26 16:00:00	72.274	280.568	118.772	288.241	293	240.25
2015-01-26 17:00:00	66.46	391.5	224.535	400.059	405	355.625
2015-01-26 18:00:00	63.115	459.195	235.342	463.582	468	435.5
2015-01-26 19:00:00	62.656	466.377	278.625	472.249	477	459.58
2015-01-26 20:00:00	65.145	419.803	115.617	425.239	429	410.875
2015-01-26 21:00:00	70.257	316.42	73.787	327.2	330	306
2015-01-26 22:00:00	77.438	179.662	53.387	190.508	192	162.25
2015-01-26 23:00:00	85.981	32.683	14.54	46.801	45	29.25
2015-01-27 00:00:00	96.011	0	0	0	0	0
2015-01-27 01:00:00	106.438	0	0	0	0	0
2015-01-27 02:00:00	117.195	0	0	0	0	0
2015-01-27 03:00:00	127.947	0	0	0	0	0
2015-01-27 04:00:00	138.233	0	0	0	0	0
2015-01-27 05:00:00	147.217	0	0	0	0	0
2015-01-27 06:00:00	153.267	0	0	0	0	0
2015-01-27 07:00:00	154.16	0	0	0	0	0
2015-01-27 08:00:00	149.446	0	0	0	0	0
2015-01-27 09:00:00	141.119	0	0	0	0	0
2015-01-27 10:00:00	131.102	0	0	0	0	0
2015-01-27 11:00:00	120.422	0	0	0	0	0
2015-01-27 12:00:00	109.612	0	0	0	0	0
2015-01-27 13:00:00	99.033	0	0	0	0	0
2015-01-27 14:00:00	88.787	6.412	10.14	19.154	13	4.875
2015-01-27 15:00:00	79.793	58.417	134.03	147.831	149	72.5
2015-01-27 16:00:00	72.075	115.092	280.568	292.096	294	161.875
2015-01-27 17:00:00	66.236	160.147	391.5	404.388	152	283.875
2015-01-27 18:00:00	62.869	165.568	459.195	468.251	173	391.375
2015-01-27 19:00:00	62.397	186.472	466.377	477.133	192	435.682
2015-01-27 20:00:00	64.886	178.858	419.803	430.207	206	398.375
2015-01-27 21:00:00	70.006	205.86	316.42	332.075	246	309.375
2015-01-27 22:00:00	77.2	167.405	179.662	194.94	193	169.125
2015-01-27 23:00:00	85.759	46.063	32.683	49.702	47	32.5
2015-01-28 00:00:00	95.796	0	0	0	0	0
2015-01-28 01:00:00	106.231	0	0	0	0	0
2015-01-28 02:00:00	116.991	0	0	0	0	0
2015-01-28 03:00:00	127.74	0	0	0	0	0
2015-01-28 04:00:00	138.013	0	0	0	0	0
2015-01-28 05:00:00	146.976	0	0	0	0	0
2015-01-28 06:00:00	153.007	0	0	0	0	0
2015-01-28 07:00:00	153.912	0	0	0	0	0
2015-01-28 08:00:00	149.242	0	0	0	0	0
2015-01-28 09:00:00	140.955	0	0	0	0	0
2015-01-28 10:00:00	130.96	0	0	0	0	0
2015-01-28 11:00:00	120.286	0	0	0	0	0
2015-01-28 12:00:00	109.477	0	0	0	0	0
2015-01-28 13:00:00	98.888	0	0	0	0	0
2015-01-28 14:00:00	88.624	14.748	6.412	20.483	10	6.875
2015-01-28 15:00:00	79.613	109.63	58.417	151.021	101	77.25
2015-01-28 16:00:00	71.87	187.578	115.092	296.073	202	161.375
2015-01-28 17:00:00	66.005	342.878	160.147	408.83	332	248.25
2015-01-28 18:00:00	62.617	332.333	165.568	473.021	389	287.5
2015-01-28 19:00:00	62.133	398.052	186.472	482.108	361	264.776
2015-01-28 20:00:00	64.621	346.698	178.858	435.253	421	225.125
2015-01-28 21:00:00	69.751	268.538	205.86	337.017	293	163.125
2015-01-28 22:00:00	76.959	131.427	167.405	199.44	112	73.125
2015-01-28 23:00:00	85.546	23.32	46.063	52.722	49	15.75
2015-01-29 00:00:00	95.567	0.017	0	0	0	0
2015-01-29 01:00:00	106.023	0	0	0	0	0
2015-01-29 02:00:00	116.785	0	0	0	0	0
2015-01-29 03:00:00	127.53	0	0	0	0	0
2015-01-29 04:00:00	137.791	0	0	0	0	0
2015-01-29 05:00:00	146.732	0	0	0	0	0
2015-01-29 06:00:00	152.742	0	0	0	0	0
2015-01-29 07:00:00	153.659	0	0	0	0	0
2015-01-29 08:00:00	149.031	0	0	0	0	0
2015-01-29 09:00:00	140.784	0	0	0	0	0
2015-01-29 10:00:00	130.811	0	0	0	0	0
2015-01-29 11:00:00	120.146	0	0	0	0	0
2015-01-29 12:00:00	109.335	0	0	0	0	0
2015-01-29 13:00:00	98.738	0	0	0	0	0
2015-01-29 14:00:00	88.456	3.973	14.748	21.899	1	8.875
2015-01-29 15:00:00	79.427	27.998	109.63	154.336	16	90.875
2015-01-29 16:00:00	71.658	58.545	187.578	300.17	50	174.625
2015-01-29 17:00:00	65.768	90.808	342.878	413.384	98	230.75
2015-01-29 18:00:00	62.359	124.612	332.333	477.89	118	255.625
2015-01-29 19:00:00	61.864	125.57	398.052	487.174	107	258.498
2015-01-29 20:00:00	64.352	108.482	346.698	440.378	111	226.375
2015-01-29 21:00:00	69.492	87.98	268.538	342.025	80	156.75
2015-01-29 22:00:00	76.716	44.625	131.427	204.003	53	83.625
2015-01-29 23:00:00	85.329	18.483	23.32	55.859	14	20.375
2015-01-30 00:00:00	95.326	0	0.017	0	0	0
2015-01-30 01:00:00	105.813	0	0	0	0	0
2015-01-30 02:00:00	116.579	0	0	0	0	0
2015-01-30 03:00:00	127.319	0	0	0	0	0
2015-01-30 04:00:00	137.566	0	0	0	0	0
2015-01-30 05:00:00	146.484	0	0	0	0	0
2015-01-30 06:00:00	152.472	0	0	0	0	0
2015-01-30 07:00:00	153.399	0	0	0	0	0
2015-01-30 08:00:00	148.814	0	0	0	0	0
2015-01-30 09:00:00	140.607	0	0	0	0	0
2015-01-30 10:00:00	130.656	0	0	0	0	0
2015-01-30 11:00:00	120.001	0	0	0	0	0
2015-01-30 12:00:00	109.188	0	0	0	0	0
2015-01-30 13:00:00	98.579	0	0	0	0	0
2015-01-30 14:00:00	88.282	18.76	3.973	23.411	11	17.625
2015-01-30 15:00:00	79.236	130.558	27.998	157.773	116	167.75
2015-01-30 16:00:00	71.44	280.11	58.545	304.383	222	309.125
2015-01-30 17:00:00	65.525	393.235	90.808	418.046	428	429
2015-01-30 18:00:00	62.095	464.992	124.612	482.859	494	488.375
2015-01-30 19:00:00	61.589	475.73	125.57	492.325	502	489.009
2015-01-30 20:00:00	64.08	425.94	108.482	445.576	453	440.25
2015-01-30 21:00:00	69.231	334.468	87.98	347.098	352	333
2015-01-30 22:00:00	76.471	188.365	44.625	208.63	211	187.875
2015-01-30 23:00:00	85.109	46.762	18.483	59.12	57	41.75
2015-01-31 00:00:00	95.097	0.037	0	0	0	0
2015-01-31 01:00:00	105.601	0	0	0	0	0
2015-01-31 02:00:00	116.371	0	0	0	0	0
2015-01-31 03:00:00	127.106	0	0	0	0	0
2015-01-31 04:00:00	137.34	0	0	0	0	0
2015-01-31 05:00:00	146.233	0	0	0	0	0
2015-01-31 06:00:00	152.198	0	0	0	0	0
2015-01-31 07:00:00	153.133	0	0	0	0	0
2015-01-31 08:00:00	148.59	0	0	0	0	0
2015-01-31 09:00:00	140.421	0	0	0	0	0
2015-01-31 10:00:00	130.494	0	0	0	0	0
2015-01-31 11:00:00	119.846	0	0	0	0	0
2015-01-31 12:00:00	109.032	0	0	0	0	0
2015-01-31 13:00:00	98.417	0	0	0	0	0
2015-01-31 14:00:00	88.101	5.402	18.76	25.015	3	7.75
2015-01-31 15:00:00	79.038	34.765	130.558	161.333	44	72.75
2015-01-31 16:00:00	71.217	65.15	280.11	308.711	127	146
2015-01-31 17:00:00	65.276	89.285	393.235	422.815	169	200.375
2015-01-31 18:00:00	61.826	97.137	464.992	487.922	207	221.125
2015-01-31 19:00:00	61.311	60.46	475.73	497.56	56	228.115
2015-01-31 20:00:00	63.803	50.222	425.94	450.845	35	185.375
2015-01-31 21:00:00	68.966	25.042	334.468	352.232	86	126.375
2015-01-31 22:00:00	76.221	13.65	188.365	213.314	30	64.75
2015-01-31 23:00:00	84.888	8.177	46.762	62.495	8	13.125
2015-02-01 00:00:00	94.868	0	0.037	0.001	0	0
2015-02-01 01:00:00	105.389	0	0	0	0	0
2015-02-01 02:00:00	116.161	0	0	0	0	0
2015-02-01 03:00:00	126.892	0	0	0	0	0
2015-02-01 04:00:00	137.111	0	0	0	0	0
2015-02-01 05:00:00	145.98	0	0	0	0	0
2015-02-01 06:00:00	151.92	0	0	0	0	0
2015-02-01 07:00:00	152.862	0	0	0	0	0
2015-02-01 08:00:00	148.359	0	0	0	0	0
2015-02-01 09:00:00	140.229	0	0	0	0	0
2015-02-01 10:00:00	130.326	0	0	0	0	0
2015-02-01 11:00:00	119.687	0	0	0	0	0
2015-02-01 12:00:00	108.872	0	0	0	0	0
2015-02-01 13:00:00	98.247	0	0	0	0	0
2015-02-01 14:00:00	87.917	7.73	5.402	24.079	10	11
2015-02-01 15:00:00	78.834	73.523	34.765	157.552	89	90.25
2015-02-01 16:00:00	70.987	152.245	65.15	304.44	98	176.5
2015-02-01 17:00:00	65.022	236.235	89.285	418.436	222	251.75
2015-02-01 18:00:00	61.551	371.045	97.137	483.603	222	314.125
2015-02-01 19:00:00	61.026	404.42	60.46	493.368	252	343.881
2015-02-01 20:00:00	63.522	336.147	50.222	446.826	327	321.625
2015-02-01 21:00:00	68.698	276.125	25.042	348.472	242	257.625
2015-02-01 22:00:00	75.972	161.075	13.65	210.034	121	146
2015-02-01 23:00:00	84.661	59.29	8.177	60.999	69	42.125
2015-02-02 00:00:00	94.627	0.578	0	0.006	0	0
2015-02-02 01:00:00	105.175	0	0	0	0	0
2015-02-02 02:00:00	115.95	0	0	0	0	0
2015-02-02 03:00:00	126.676	0	0	0	0	0
2015-02-02 04:00:00	136.88	0	0	0	0	0
2015-02-02 05:00:00	145.724	0	0	0	0	0
2015-02-02 06:00:00	151.638	0	0	0	0	0
2015-02-02 07:00:00	152.585	0	0	0	0	0
2015-02-02 08:00:00	148.121	0	0	0	0	0
2015-02-02 09:00:00	140.03	0	0	0	0	0
2015-02-02 10:00:00	130.15	0	0	0	0	0
2015-02-02 11:00:00	119.523	0	0	0	0	0
2015-02-02 12:00:00	108.706	0	0	0	0	0
2015-02-02 13:00:00	98.073	0	0	0	0	0
2015-02-02 14:00:00	87.726	27.89	7.73	25.772	1	24.25
2015-02-02 15:00:00	78.625	180.163	73.523	161.31	183	176.75
2015-02-02 16:00:00	70.752	262	152.245	308.97	339	325.125
2015-02-02 17:00:00	64.762	450.015	236.235	423.392	459	444.25
2015-02-02 18:00:00	61.272	498.455	371.045	488.832	145	524.125
2015-02-02 19:00:00	60.738	456.878	404.42	498.741	269	524.372
2015-02-02 20:00:00	63.238	386.605	336.147	452.207	148	456
2015-02-02 21:00:00	68.427	189.273	276.125	353.693	160	327.75
2015-02-02 22:00:00	75.719	111.688	161.075	214.786	69	162.375
2015-02-02 23:00:00	84.433	60.247	59.29	64.427	69	39.125
2015-02-03 00:00:00	94.397	0.867	0.578	0.019	0	0
2015-02-03 01:00:00	104.961	0	0	0	0	0
2015-02-03 02:00:00	115.736	0	0	0	0	0
2015-02-03 03:00:00	126.459	0	0	0	0	0
2015-02-03 04:00:00	136.648	0	0	0	0	0
2015-02-03 05:00:00	145.465	0	0	0	0	0
2015-02-03 06:00:00	151.352	0	0	0	0	0
2015-02-03 07:00:00	152.303	0	0	0	0	0
2015-02-03 08:00:00	147.877	0	0	0	0	0
2015-02-03 09:00:00	139.825	0	0	0	0	0
2015-02-03 10:00:00	129.969	0	0	0	0	0
2015-02-03 11:00:00	119.351	0	0	0	0	0
2015-02-03 12:00:00	108.535	0	0	0	0	0
2015-02-03 13:00:00	97.892	0	0	0	0	0
2015-02-03 14:00:00	87.53	11.585	27.89	27.573	6	14.5
2015-02-03 15:00:00	78.41	48.57	180.163	165.187	58	68.25
2015-02-03 16:00:00	70.513	140.937	262	313.607	123	223.625
2015-02-03 17:00:00	64.496	151.103	450.015	428.446	264	357.375
2015-02-03 18:00:00	60.986	245.538	498.455	494.148	109	319.375
2015-02-03 19:00:00	60.444	335.698	456.878	504.19	182	278.447
2015-02-03 20:00:00	62.95	325.34	386.605	457.652	98	282.375
2015-02-03 21:00:00	68.153	202.003	189.273	358.967	381	265.125
2015-02-03 22:00:00	75.463	131.658	111.688	219.59	233	162.875
2015-02-03 23:00:00	84.203	39.077	60.247	67.97	72	46.75
2015-02-04 00:00:00	94.154	0.36	0.867	0.046	0	0
2015-02-04 01:00:00	104.744	0	0	0	0	0
2015-02-04 02:00:00	115.525	0	0	0	0	0
2015-02-04 03:00:00	126.24	0	0	0	0	0
2015-02-04 04:00:00	136.411	0	0	0	0	0
2015-02-04 05:00:00	145.202	0	0	0	0	0
2015-02-04 06:00:00	151.062	0	0	0	0	0
2015-02-04 07:00:00	152.015	0	0	0	0	0
2015-02-04 08:00:00	147.626	0	0	0	0	0
2015-02-04 09:00:00	139.613	0	0	0	0	0
2015-02-04 10:00:00	129.78	0	0	0	0	0
2015-02-04 11:00:00	119.173	0	0	0	0	0
2015-02-04 12:00:00	108.355	0	0	0	0	0
2015-02-04 13:00:00	97.705	0	0	0	0	0
2015-02-04 14:00:00	87.316	36.377	11.585	29.488	3	31.375
2015-02-04 15:00:00	78.19	196.892	48.57	169.182	196	199.875
2015-02-04 16:00:00	70.267	327.003	140.937	318.352	365	362.125
2015-02-04 17:00:00	64.226	478.383	151.103	433.597	494	486.625
2015-02-04 18:00:00	60.696	550.545	245.538	499.549	568	553
2015-02-04 19:00:00	60.147	563.847	335.698	509.71	578	560.028
2015-02-04 20:00:00	62.658	515.037	325.34	463.157	526	499.5
2015-02-04 21:00:00	67.878	400.22	202.003	364.293	417	381.5
2015-02-04 22:00:00	75.207	243.915	131.658	224.445	262	217.375
2015-02-04 23:00:00	83.971	75.215	39.077	71.608	86	57.125
2015-02-05 00:00:00	93.923	1.322	0.36	0.092	0	0
2015-02-05 01:00:00	104.528	0	0	0	0	0
2015-02-05 02:00:00	115.309	0	0	0	0	0
2015-02-05 03:00:00	126.02	0	0	0	0	0
2015-02-05 04:00:00	136.176	0	0	0	0	0
2015-02-05 05:00:00	144.937	0	0	0	0	0
2015-02-05 06:00:00	150.768	0	0	0	0	0
2015-02-05 07:00:00	151.722	0	0	0	0	0
2015-02-05 08:00:00	147.37	0	0	0	0	0
2015-02-05 09:00:00	139.395	0	0	0	0	0
2015-02-05 10:00:00	129.586	0	0	0	0	0
2015-02-05 11:00:00	118.989	0	0	0	0	0
2015-02-05 12:00:00	108.172	0	0	0	0	0
2015-02-05 13:00:00	97.513	0	0	0	0	0
2015-02-05 14:00:00	87.11	42.462	36.377	31.518	1	34
2015-02-05 15:00:00	77.963	188.63	196.892	173.295	51	197.5
2015-02-05 16:00:00	70.015	310.648	327.003	323.202	351	351.375
2015-02-05 17:00:00	63.949	448.605	478.383	438.841	474	472.875
2015-02-05 18:00:00	60.401	524.347	550.545	505.029	544	539.605
2015-02-05 19:00:00	59.844	539.227	563.847	515.298	555	541.225
2015-02-05 20:00:00	62.362	488.688	515.037	468.718	505	487.75
2015-02-05 21:00:00	67.598	383.11	400.22	369.663	399	368.75
2015-02-05 22:00:00	74.948	178.912	243.915	229.348	181	209.375
2015-02-05 23:00:00	83.736	82.63	75.215	75.347	22	54
2015-02-06 00:00:00	93.693	0.963	1.322	0.166	0	0
2015-02-06 01:00:00	104.309	0	0	0	0	0
2015-02-06 02:00:00	115.095	0	0	0	0	0
2015-02-06 03:00:00	125.797	0	0	0	0	0
2015-02-06 04:00:00	135.937	0	0	0	0	0
2015-02-06 05:00:00	144.669	0	0	0	0	0
2015-02-06 06:00:00	150.47	0	0	0	0	0
2015-02-06 07:00:00	151.424	0	0	0	0	0
2015-02-06 08:00:00	147.106	0	0	0	0	0
2015-02-06 09:00:00	139.17	0	0	0	0	0
2015-02-06 10:00:00	129.385	0	0	0	0	0
2015-02-06 11:00:00	118.799	0	0	0	0	0
2015-02-06 12:00:00	107.983	0	0	0	0	0
2015-02-06 13:00:00	97.315	0	0	0	0	0
2015-02-06 14:00:00	86.898	31.893	42.462	33.673	32	29.125
2015-02-06 15:00:00	77.731	175.197	188.63	177.523	189	159.75
2015-02-06 16:00:00	69.758	335.698	310.648	328.155	346	318.75
2015-02-06 17:00:00	63.667	462.24	448.605	444.177	466	437
2015-02-06 18:00:00	60.1	529.095	524.347	510.59	535	515.18
2015-02-06 19:00:00	59.538	537.558	539.227	520.952	546	531.473
2015-02-06 20:00:00	62.063	486.785	488.688	474.333	497	481.125
2015-02-06 21:00:00	67.316	376.99	383.11	375.08	394	368
2015-02-06 22:00:00	74.687	234.315	178.912	234.292	94	212.625
2015-02-06 23:00:00	83.5	98.597	82.63	79.165	60	57.75
2015-02-07 00:00:00	93.448	1.827	0.963	0.275	0	0
2015-02-07 01:00:00	104.092	0	0	0	0	0
2015-02-07 02:00:00	114.877	0	0	0	0	0
2015-02-07 03:00:00	125.575	0	0	0	0	0
2015-02-07 04:00:00	135.696	0	0	0	0	0
2015-02-07 05:00:00	144.399	0	0	0	0	0
2015-02-07 06:00:00	150.169	0	0	0	0	0
2015-02-07 07:00:00	151.121	0	0	0	0	0
2015-02-07 08:00:00	146.837	0	0	0	0	0
2015-02-07 09:00:00	138.938	0	0	0	0	0
2015-02-07 10:00:00	129.179	0	0	0	0	0
2015-02-07 11:00:00	118.603	0	0	0	0	0
2015-02-07 12:00:00	107.786	0	0	0	0	0
2015-02-07 13:00:00	97.112	0	0	0	0	0
2015-02-07 14:00:00	86.681	41.437	31.893	35.96	21	39
2015-02-07 15:00:00	77.495	203.855	175.197	181.867	36	196
2015-02-07 16:00:00	69.496	237.467	335.698	333.209	56	327.625
2015-02-07 17:00:00	63.38	240.317	462.24	449.601	273	469.375
2015-02-07 18:00:00	59.796	381.66	529.095	516.225	409	539.147
2015-02-07 19:00:00	59.227	467.152	537.558	526.669	553	542.919
2015-02-07 20:00:00	61.761	496.225	486.785	479.999	503	486.25
2015-02-07 21:00:00	67.032	415.458	376.99	380.539	399	369.875
2015-02-07 22:00:00	74.424	200.53	234.315	239.281	253	175
2015-02-07 23:00:00	83.263	80.07	98.597	83.066	76	52.75
2015-02-08 00:00:00	93.218	1.28	1.827	0.43	0	0
2015-02-08 01:00:00	103.871	0	0	0	0	0
2015-02-08 02:00:00	114.66	0	0	0	0	0
2015-02-08 03:00:00	125.351	0	0	0	0	0
2015-02-08 04:00:00	135.453	0	0	0	0	0
2015-02-08 05:00:00	144.126	0	0	0	0	0
2015-02-08 06:00:00	149.864	0	0	0	0	0
2015-02-08 07:00:00	150.813	0	0	0	0	0
2015-02-08 08:00:00	146.562	0	0	0	0	0
2015-02-08 09:00:00	138.702	0	0	0	0	0
2015-02-08 10:00:00	128.966	0	0	0	0	0
2015-02-08 11:00:00	118.401	0	0	0	0	0
2015-02-08 12:00:00	107.586	0	0	0	0	0
